ts;mw
19.03.2020 09:15;1158,66
19.03.2020 09:30;1159,10
19.03.2020 09:45;1167,72
19.03.2020 10:00;1163,04
19.03.2020 10:15;1168,54
19.03.2020 10:30;1169,04
19.03.2020 10:45;1186,33
19.03.2020 11:00;1174,80
19.03.2020 11:15;1180,95
19.03.2020 11:30;1182,06
19.03.2020 11:45;1173,99
19.03.2020 12:00;1162,49
19.03.2020 12:15;1148,79
19.03.2020 12:30;1131,45
19.03.2020 12:45;1133,73
19.03.2020 13:00;1151,12
19.03.2020 13:15;1161,77
19.03.2020 13:30;1144,97
19.03.2020 13:45;1130,55
19.03.2020 14:00;1108,02
19.03.2020 14:15;1110,05
19.03.2020 14:30;1121,19
19.03.2020 14:45;1112,93
19.03.2020 15:00;1125,50
19.03.2020 15:15;1123,48
19.03.2020 15:30;1106,38
19.03.2020 15:45;1104,55
19.03.2020 16:00;1111,68
19.03.2020 16:15;1109,09
19.03.2020 16:30;1103,51
19.03.2020 16:45;1098,31
19.03.2020 17:00;1082,06
19.03.2020 17:15;1065,26
19.03.2020 17:30;1053,29
19.03.2020 17:45;1053,46
19.03.2020 18:00;1039,37
19.03.2020 18:15;1047,89
19.03.2020 18:30;1049,56
19.03.2020 18:45;1052,69
19.03.2020 19:00;1044,26
19.03.2020 19:15;1041,10
19.03.2020 19:30;1042,65
19.03.2020 19:45;1050,53
19.03.2020 20:00;1055,99
19.03.2020 20:15;1045,31
19.03.2020 20:30;1036,96
19.03.2020 20:45;1033,01
19.03.2020 21:00;1027,20
19.03.2020 21:15;1013,34
19.03.2020 21:30;1003,95
19.03.2020 21:45;999,88
19.03.2020 22:00;972,51
19.03.2020 22:15;975,04
19.03.2020 22:30;977,75
19.03.2020 22:45;958,26
19.03.2020 23:00;967,91
19.03.2020 23:15;961,43
19.03.2020 23:30;967,10
19.03.2020 23:45;956,69
20.03.2020 00:00;961,31
20.03.2020 00:15;962,87
20.03.2020 00:30;948,48
20.03.2020 00:45;952,92
20.03.2020 01:00;936,83
20.03.2020 01:15;941,07
20.03.2020 01:30;937,24
20.03.2020 01:45;939,80
20.03.2020 02:00;934,18
20.03.2020 02:15;935,23
20.03.2020 02:30;932,31
20.03.2020 02:45;931,44
20.03.2020 03:00;933,67
20.03.2020 03:15;930,41
20.03.2020 03:30;925,31
20.03.2020 03:45;939,08
20.03.2020 04:00;935,91
20.03.2020 04:15;935,80
20.03.2020 04:30;936,86
20.03.2020 04:45;946,13
20.03.2020 05:00;948,95
20.03.2020 05:15;959,25
20.03.2020 05:30;965,76
20.03.2020 05:45;976,50
20.03.2020 06:00;995,56
20.03.2020 06:15;1041,47
20.03.2020 06:30;1076,37
20.03.2020 06:45;1094,42
20.03.2020 07:00;1095,44
20.03.2020 07:15;1099,73
20.03.2020 07:30;1119,48
20.03.2020 07:45;1123,27
20.03.2020 08:00;1130,98
20.03.2020 08:15;1134,64
20.03.2020 08:30;1132,38
20.03.2020 08:45;1129,58
20.03.2020 09:00;1124,49
20.03.2020 09:15;1117,35
20.03.2020 09:30;1120,58
20.03.2020 09:45;1117,01
20.03.2020 10:00;1126,98
20.03.2020 10:15;1124,90
20.03.2020 10:30;1135,25
20.03.2020 10:45;1131,76
20.03.2020 11:00;1134,54
20.03.2020 11:15;1123,27
20.03.2020 11:30;1116,12
20.03.2020 11:45;1104,44
20.03.2020 12:00;1091,40
20.03.2020 12:15;1088,46
20.03.2020 12:30;1091,74
20.03.2020 12:45;1082,45
20.03.2020 13:00;1074,26
20.03.2020 13:15;1071,84
20.03.2020 13:30;1060,93
20.03.2020 13:45;1045,52
20.03.2020 14:00;1034,83
20.03.2020 14:15;1037,92
20.03.2020 14:30;1038,14
20.03.2020 14:45;1031,51
20.03.2020 15:00;1028,16
20.03.2020 15:15;1027,53
20.03.2020 15:30;1029,17
20.03.2020 15:45;1032,44
20.03.2020 16:00;1025,89
20.03.2020 16:15;1029,59
20.03.2020 16:30;1024,63
20.03.2020 16:45;1030,87
20.03.2020 17:00;1027,84
20.03.2020 17:15;1020,78
20.03.2020 17:30;1003,32
20.03.2020 17:45;995,92
20.03.2020 18:00;990,25
20.03.2020 18:15;987,26
20.03.2020 18:30;976,10
20.03.2020 18:45;976,68
20.03.2020 19:00;983,18
20.03.2020 19:15;985,61
20.03.2020 19:30;973,96
20.03.2020 19:45;969,32
20.03.2020 20:00;981,24
20.03.2020 20:15;974,59
20.03.2020 20:30;960,72
20.03.2020 20:45;962,53
20.03.2020 21:00;957,74
20.03.2020 21:15;941,42
20.03.2020 21:30;918,30
20.03.2020 21:45;911,20
20.03.2020 22:00;888,95
20.03.2020 22:15;878,70
20.03.2020 22:30;866,65
20.03.2020 22:45;873,93
20.03.2020 23:00;874,33
20.03.2020 23:15;877,12
20.03.2020 23:30;869,43
20.03.2020 23:45;864,27
21.03.2020 00:00;864,61
21.03.2020 00:15;862,45
21.03.2020 00:30;862,04
21.03.2020 00:45;853,55
21.03.2020 01:00;844,65
21.03.2020 01:15;845,67
21.03.2020 01:30;845,81
21.03.2020 01:45;837,23
21.03.2020 02:00;836,74
21.03.2020 02:15;836,39
21.03.2020 02:30;838,53
21.03.2020 02:45;830,94
21.03.2020 03:00;829,72
21.03.2020 03:15;828,54
21.03.2020 03:30;814,34
21.03.2020 03:45;809,07
21.03.2020 04:00;804,29
21.03.2020 04:15;808,42
21.03.2020 04:30;795,33
21.03.2020 04:45;793,29
21.03.2020 05:00;786,36
21.03.2020 05:15;783,24
21.03.2020 05:30;771,55
21.03.2020 05:45;763,81
21.03.2020 06:00;756,71
21.03.2020 06:15;766,35
21.03.2020 06:30;772,04
21.03.2020 06:45;774,19
21.03.2020 07:00;778,13
21.03.2020 07:15;780,91
21.03.2020 07:30;778,79
21.03.2020 07:45;784,32
21.03.2020 08:00;784,03
21.03.2020 08:15;789,12
21.03.2020 08:30;783,63
21.03.2020 08:45;778,71
21.03.2020 09:00;780,70
21.03.2020 09:15;773,19
21.03.2020 09:30;771,05
21.03.2020 09:45;768,74
21.03.2020 10:00;762,94
21.03.2020 10:15;767,06
21.03.2020 10:30;764,82
21.03.2020 10:45;768,89
21.03.2020 11:00;769,77
21.03.2020 11:15;763,83
21.03.2020 11:30;755,31
21.03.2020 11:45;751,72
21.03.2020 12:00;743,96
21.03.2020 12:15;737,49
21.03.2020 12:30;730,24
21.03.2020 12:45;725,19
21.03.2020 13:00;721,29
21.03.2020 13:15;722,62
21.03.2020 13:30;714,20
21.03.2020 13:45;703,49
21.03.2020 14:00;698,78
21.03.2020 14:15;696,37
21.03.2020 14:30;694,74
21.03.2020 14:45;690,60
21.03.2020 15:00;687,26
21.03.2020 15:15;691,43
21.03.2020 15:30;692,10
21.03.2020 15:45;687,16
21.03.2020 16:00;683,83
21.03.2020 16:15;691,32
21.03.2020 16:30;690,63
21.03.2020 16:45;684,32
21.03.2020 17:00;685,93
21.03.2020 17:15;691,61
21.03.2020 17:30;690,98
21.03.2020 17:45;689,01
21.03.2020 18:00;685,33
21.03.2020 18:15;697,54
21.03.2020 18:30;692,39
21.03.2020 18:45;698,37
21.03.2020 19:00;701,21
21.03.2020 19:15;706,74
21.03.2020 19:30;700,10
21.03.2020 19:45;702,90
21.03.2020 20:00;702,37
21.03.2020 20:15;703,40
21.03.2020 20:30;701,45
21.03.2020 20:45;692,73
21.03.2020 21:00;687,37
21.03.2020 21:15;688,68
21.03.2020 21:30;678,80
21.03.2020 21:45;681,22
21.03.2020 22:00;674,62
21.03.2020 22:15;676,63
21.03.2020 22:30;677,30
21.03.2020 22:45;679,45
21.03.2020 23:00;680,17
21.03.2020 23:15;679,44
21.03.2020 23:30;675,38
21.03.2020 23:45;670,70
22.03.2020 00:00;670,50
22.03.2020 00:15;673,50
22.03.2020 00:30;672,06
22.03.2020 00:45;668,84
22.03.2020 01:00;670,64
22.03.2020 01:15;672,64
22.03.2020 01:30;671,54
22.03.2020 01:45;669,94
22.03.2020 02:00;664,92
22.03.2020 02:15;665,32
22.03.2020 02:30;658,61
22.03.2020 02:45;659,68
22.03.2020 03:00;662,26
22.03.2020 03:15;669,43
22.03.2020 03:30;662,04
22.03.2020 03:45;659,62
22.03.2020 04:00;654,30
22.03.2020 04:15;658,93
22.03.2020 04:30;658,23
22.03.2020 04:45;655,12
22.03.2020 05:00;655,98
22.03.2020 05:15;660,83
22.03.2020 05:30;660,67
22.03.2020 05:45;658,34
22.03.2020 06:00;658,27
22.03.2020 06:15;664,81
22.03.2020 06:30;662,65
22.03.2020 06:45;663,83
22.03.2020 07:00;664,29
22.03.2020 07:15;666,49
22.03.2020 07:30;657,63
22.03.2020 07:45;662,83
22.03.2020 08:00;660,08
22.03.2020 08:15;661,04
22.03.2020 08:30;655,63
22.03.2020 08:45;654,04
22.03.2020 09:00;651,07
22.03.2020 09:15;651,55
22.03.2020 09:30;643,78
22.03.2020 09:45;640,34
22.03.2020 10:00;643,93
22.03.2020 10:15;650,15
22.03.2020 10:30;654,06
22.03.2020 10:45;650,95
22.03.2020 11:00;650,70
22.03.2020 11:15;661,99
22.03.2020 11:30;654,85
22.03.2020 11:45;652,57
22.03.2020 12:00;646,89
22.03.2020 12:15;649,83
22.03.2020 12:30;648,99
22.03.2020 12:45;650,06
22.03.2020 13:00;647,10
22.03.2020 13:15;648,34
22.03.2020 13:30;646,28
22.03.2020 13:45;644,11
22.03.2020 14:00;639,95
22.03.2020 14:15;647,16
22.03.2020 14:30;651,37
22.03.2020 14:45;654,28
22.03.2020 15:00;654,26
22.03.2020 15:15;661,41
22.03.2020 15:30;657,12
22.03.2020 15:45;653,91
22.03.2020 16:00;652,00
22.03.2020 16:15;660,68
22.03.2020 16:30;659,41
22.03.2020 16:45;661,69
22.03.2020 17:00;658,90
22.03.2020 17:15;664,83
22.03.2020 17:30;659,45
22.03.2020 17:45;658,25
22.03.2020 18:00;657,18
22.03.2020 18:15;664,60
22.03.2020 18:30;663,13
22.03.2020 18:45;666,05
22.03.2020 19:00;667,63
22.03.2020 19:15;678,60
22.03.2020 19:30;678,02
22.03.2020 19:45;679,22
22.03.2020 20:00;672,17
22.03.2020 20:15;676,46
22.03.2020 20:30;680,92
22.03.2020 20:45;684,16
22.03.2020 21:00;681,37
22.03.2020 21:15;685,72
22.03.2020 21:30;683,05
22.03.2020 21:45;684,22
22.03.2020 22:00;689,24
22.03.2020 22:15;709,99
22.03.2020 22:30;722,39
22.03.2020 22:45;735,22
22.03.2020 23:00;739,16
22.03.2020 23:15;744,84
22.03.2020 23:30;748,83
22.03.2020 23:45;747,04
23.03.2020 00:00;750,65
23.03.2020 00:15;754,65
23.03.2020 00:30;752,27
23.03.2020 00:45;754,25
23.03.2020 01:00;755,56
23.03.2020 01:15;766,89
23.03.2020 01:30;764,94
23.03.2020 01:45;768,89
23.03.2020 02:00;763,14
23.03.2020 02:15;768,26
23.03.2020 02:30;771,93
23.03.2020 02:45;767,99
23.03.2020 03:00;768,42
23.03.2020 03:15;781,49
23.03.2020 03:30;788,97
23.03.2020 03:45;784,41
23.03.2020 04:00;781,15
23.03.2020 04:15;796,52
23.03.2020 04:30;806,68
23.03.2020 04:45;807,81
23.03.2020 05:00;810,96
23.03.2020 05:15;839,20
23.03.2020 05:30;853,93
23.03.2020 05:45;875,54
23.03.2020 06:00;884,37
23.03.2020 06:15;941,48
23.03.2020 06:30;978,63
23.03.2020 06:45;1005,41
23.03.2020 07:00;1026,26
23.03.2020 07:15;1048,72
23.03.2020 07:30;1052,29
23.03.2020 07:45;1065,84
23.03.2020 08:00;1074,69
23.03.2020 08:15;1081,90
23.03.2020 08:30;1086,87
23.03.2020 08:45;1083,24
23.03.2020 09:00;1071,76
23.03.2020 09:15;1061,65
23.03.2020 09:30;1069,72
23.03.2020 09:45;1077,83
23.03.2020 10:00;1081,31
23.03.2020 10:15;1094,53
23.03.2020 10:30;1091,34
23.03.2020 10:45;1087,29
23.03.2020 11:00;1086,81
23.03.2020 11:15;1089,94
23.03.2020 11:30;1082,90
23.03.2020 11:45;1082,98
23.03.2020 12:00;1083,01
23.03.2020 12:15;1082,02
23.03.2020 12:30;1084,50
23.03.2020 12:45;1076,89
23.03.2020 13:00;1076,95
23.03.2020 13:15;1081,01
23.03.2020 13:30;1075,62
23.03.2020 13:45;1058,68
23.03.2020 14:00;1040,71
23.03.2020 14:15;1046,15
23.03.2020 14:30;1068,65
23.03.2020 14:45;1076,56
23.03.2020 15:00;1072,26
23.03.2020 15:15;1076,42
23.03.2020 15:30;1084,23
23.03.2020 15:45;1080,47
23.03.2020 16:00;1065,26
23.03.2020 16:15;1060,69
23.03.2020 16:30;1045,32
23.03.2020 16:45;1048,26
23.03.2020 17:00;1050,69
23.03.2020 17:15;1058,09
23.03.2020 17:30;1042,26
23.03.2020 17:45;1030,71
23.03.2020 18:00;1029,42
23.03.2020 18:15;1026,45
23.03.2020 18:30;1024,20
23.03.2020 18:45;1033,08
23.03.2020 19:00;1032,01
23.03.2020 19:15;1042,36
23.03.2020 19:30;1032,10
23.03.2020 19:45;1035,96
23.03.2020 20:00;1038,64
23.03.2020 20:15;1033,93
23.03.2020 20:30;1042,37
23.03.2020 20:45;1039,91
23.03.2020 21:00;1030,08
23.03.2020 21:15;1013,23
23.03.2020 21:30;1008,62
23.03.2020 21:45;997,57
23.03.2020 22:00;967,33
23.03.2020 22:15;955,49
23.03.2020 22:30;962,48
23.03.2020 22:45;976,58
23.03.2020 23:00;973,02
23.03.2020 23:15;957,90
23.03.2020 23:30;954,54
23.03.2020 23:45;951,41
24.03.2020 00:00;962,37
24.03.2020 00:15;959,38
24.03.2020 00:30;945,43
24.03.2020 00:45;944,02
24.03.2020 01:00;941,12
24.03.2020 01:15;946,52
24.03.2020 01:30;934,79
24.03.2020 01:45;913,35
24.03.2020 02:00;919,59
24.03.2020 02:15;919,73
24.03.2020 02:30;922,19
24.03.2020 02:45;914,04
24.03.2020 03:00;913,82
24.03.2020 03:15;922,20
24.03.2020 03:30;917,84
24.03.2020 03:45;923,32
24.03.2020 04:00;924,94
24.03.2020 04:15;931,72
24.03.2020 04:30;924,41
24.03.2020 04:45;920,87
24.03.2020 05:00;918,81
24.03.2020 05:15;937,20
24.03.2020 05:30;943,17
24.03.2020 05:45;949,12
24.03.2020 06:00;957,02
24.03.2020 06:15;1010,20
24.03.2020 06:30;1038,62
24.03.2020 06:45;1060,68
24.03.2020 07:00;1070,43
24.03.2020 07:15;1092,70
24.03.2020 07:30;1095,66
24.03.2020 07:45;1099,60
24.03.2020 08:00;1097,30
24.03.2020 08:15;1105,51
24.03.2020 08:30;1109,19
24.03.2020 08:45;1107,58
24.03.2020 09:00;1093,90
24.03.2020 09:15;1078,65
24.03.2020 09:30;1079,24
24.03.2020 09:45;1081,86
24.03.2020 10:00;1082,79
24.03.2020 10:15;1097,76
24.03.2020 10:30;1102,25
24.03.2020 10:45;1097,45
24.03.2020 11:00;1094,78
24.03.2020 11:15;1097,32
24.03.2020 11:30;1095,40
24.03.2020 11:45;1101,99
24.03.2020 12:00;1103,08
24.03.2020 12:15;1081,35
24.03.2020 12:30;1079,80
24.03.2020 12:45;1084,93
24.03.2020 13:00;1084,28
24.03.2020 13:15;1086,61
24.03.2020 13:30;1077,88
24.03.2020 13:45;1063,11
24.03.2020 14:00;1046,42
24.03.2020 14:15;1061,01
24.03.2020 14:30;1069,71
24.03.2020 14:45;1078,16
24.03.2020 15:00;1067,30
24.03.2020 15:15;1067,89
24.03.2020 15:30;1057,73
24.03.2020 15:45;1062,56
24.03.2020 16:00;1065,82
24.03.2020 16:15;1063,97
24.03.2020 16:30;1046,58
24.03.2020 16:45;1044,63
24.03.2020 17:00;1046,03
24.03.2020 17:15;1042,90
24.03.2020 17:30;1041,77
24.03.2020 17:45;1050,93
24.03.2020 18:00;1044,88
24.03.2020 18:15;1033,60
24.03.2020 18:30;1031,01
24.03.2020 18:45;1034,96
24.03.2020 19:00;1038,13
24.03.2020 19:15;1033,14
24.03.2020 19:30;1022,37
24.03.2020 19:45;1019,93
24.03.2020 20:00;1036,29
24.03.2020 20:15;1025,58
24.03.2020 20:30;1020,96
24.03.2020 20:45;1025,95
24.03.2020 21:00;1019,91
24.03.2020 21:15;1016,08
24.03.2020 21:30;1000,69
24.03.2020 21:45;993,66
24.03.2020 22:00;980,45
24.03.2020 22:15;964,48
24.03.2020 22:30;961,07
24.03.2020 22:45;963,75
24.03.2020 23:00;960,92
24.03.2020 23:15;949,87
24.03.2020 23:30;946,93
24.03.2020 23:45;951,22
25.03.2020 00:00;948,68
25.03.2020 00:15;943,32
25.03.2020 00:30;936,50
25.03.2020 00:45;945,86
25.03.2020 01:00;942,02
25.03.2020 01:15;940,31
25.03.2020 01:30;927,73
25.03.2020 01:45;924,41
25.03.2020 02:00;927,37
25.03.2020 02:15;923,70
25.03.2020 02:30;915,51
25.03.2020 02:45;917,69
25.03.2020 03:00;922,34
25.03.2020 03:15;934,64
25.03.2020 03:30;928,93
25.03.2020 03:45;919,79
25.03.2020 04:00;916,17
25.03.2020 04:15;926,69
25.03.2020 04:30;928,56
25.03.2020 04:45;929,84
25.03.2020 05:00;933,93
25.03.2020 05:15;948,10
25.03.2020 05:30;956,92
25.03.2020 05:45;958,18
25.03.2020 06:00;961,85
25.03.2020 06:15;993,02
25.03.2020 06:30;1027,18
25.03.2020 06:45;1058,46
25.03.2020 07:00;1074,27
25.03.2020 07:15;1101,49
25.03.2020 07:30;1112,82
25.03.2020 07:45;1114,36
25.03.2020 08:00;1110,98
25.03.2020 08:15;1114,60
25.03.2020 08:30;1117,40
25.03.2020 08:45;1118,31
25.03.2020 09:00;1107,61
25.03.2020 09:15;1095,94
25.03.2020 09:30;1101,20
25.03.2020 09:45;1098,90
25.03.2020 10:00;1090,15
25.03.2020 10:15;1091,75
25.03.2020 10:30;1090,67
25.03.2020 10:45;1098,50
25.03.2020 11:00;1104,98
25.03.2020 11:15;1109,99
25.03.2020 11:30;1093,45
25.03.2020 11:45;1088,90
25.03.2020 12:00;1090,28
25.03.2020 12:15;1093,00
25.03.2020 12:30;1082,46
25.03.2020 12:45;1070,15
25.03.2020 13:00;1071,90
25.03.2020 13:15;1081,21
25.03.2020 13:30;1091,16
25.03.2020 13:45;1081,22
25.03.2020 14:00;1057,12
25.03.2020 14:15;1059,93
25.03.2020 14:30;1064,35
25.03.2020 14:45;1058,79
25.03.2020 15:00;1059,49
25.03.2020 15:15;1063,66
25.03.2020 15:30;1064,73
25.03.2020 15:45;1066,45
25.03.2020 16:00;1060,25
25.03.2020 16:15;1067,98
25.03.2020 16:30;1055,12
25.03.2020 16:45;1058,48
25.03.2020 17:00;1052,07
25.03.2020 17:15;1057,00
25.03.2020 17:30;1051,69
25.03.2020 17:45;1041,92
25.03.2020 18:00;1034,11
25.03.2020 18:15;1030,07
25.03.2020 18:30;1022,73
25.03.2020 18:45;1020,98
25.03.2020 19:00;1024,25
25.03.2020 19:15;1023,01
25.03.2020 19:30;1019,56
25.03.2020 19:45;1019,85
25.03.2020 20:00;1021,72
25.03.2020 20:15;1011,30
25.03.2020 20:30;1015,18
25.03.2020 20:45;1017,30
25.03.2020 21:00;1007,03
25.03.2020 21:15;997,90
25.03.2020 21:30;991,62
25.03.2020 21:45;979,45
25.03.2020 22:00;952,22
25.03.2020 22:15;949,94
25.03.2020 22:30;946,83
25.03.2020 22:45;955,37
25.03.2020 23:00;953,41
25.03.2020 23:15;950,24
25.03.2020 23:30;937,10
25.03.2020 23:45;940,28
26.03.2020 00:00;933,85
26.03.2020 00:15;929,53
26.03.2020 00:30;924,81
26.03.2020 00:45;925,78
26.03.2020 01:00;924,07
26.03.2020 01:15;930,15
26.03.2020 01:30;923,04
26.03.2020 01:45;919,63
26.03.2020 02:00;916,51
26.03.2020 02:15;918,22
26.03.2020 02:30;917,19
26.03.2020 02:45;912,62
26.03.2020 03:00;914,59
26.03.2020 03:15;916,69
26.03.2020 03:30;916,28
26.03.2020 03:45;907,87
26.03.2020 04:00;903,08
26.03.2020 04:15;917,42
26.03.2020 04:30;919,47
26.03.2020 04:45;926,08
26.03.2020 05:00;923,15
26.03.2020 05:15;936,25
26.03.2020 05:30;939,88
26.03.2020 05:45;944,65
26.03.2020 06:00;952,03
26.03.2020 06:15;1002,39
26.03.2020 06:30;1041,75
26.03.2020 06:45;1071,25
26.03.2020 07:00;1084,39
26.03.2020 07:15;1102,78
26.03.2020 07:30;1105,41
26.03.2020 07:45;1108,70
26.03.2020 08:00;1100,75
26.03.2020 08:15;1095,02
26.03.2020 08:30;1093,01
26.03.2020 08:45;1092,57
26.03.2020 09:00;1075,89
26.03.2020 09:15;1060,51
26.03.2020 09:30;1066,46
26.03.2020 09:45;1075,84
26.03.2020 10:00;1088,48
26.03.2020 10:15;1085,19
26.03.2020 10:30;1071,99
26.03.2020 10:45;1077,72
26.03.2020 11:00;1076,45
26.03.2020 11:15;1076,45
26.03.2020 11:30;1079,10
26.03.2020 11:45;1073,49
26.03.2020 12:00;1058,40
26.03.2020 12:15;1051,49
26.03.2020 12:30;1050,64
26.03.2020 12:45;1059,58
26.03.2020 13:00;1057,32
26.03.2020 13:15;1066,58
26.03.2020 13:30;1070,80
26.03.2020 13:45;1058,33
26.03.2020 14:00;1033,26
26.03.2020 14:15;1033,70
26.03.2020 14:30;1042,33
26.03.2020 14:45;1048,22
26.03.2020 15:00;1048,85
26.03.2020 15:15;1048,26
26.03.2020 15:30;1048,45
26.03.2020 15:45;1053,68
26.03.2020 16:00;1054,88
26.03.2020 16:15;1051,14
26.03.2020 16:30;1049,01
26.03.2020 16:45;1042,42
26.03.2020 17:00;1038,11
26.03.2020 17:15;1032,92
26.03.2020 17:30;1019,89
26.03.2020 17:45;1018,25
26.03.2020 18:00;1022,71
26.03.2020 18:15;1018,76
26.03.2020 18:30;1009,68
26.03.2020 18:45;1017,47
26.03.2020 19:00;1020,12
26.03.2020 19:15;1028,18
26.03.2020 19:30;1027,20
26.03.2020 19:45;1025,43
26.03.2020 20:00;1033,73
26.03.2020 20:15;1016,11
26.03.2020 20:30;1018,40
26.03.2020 20:45;1005,38
26.03.2020 21:00;1003,87
26.03.2020 21:15;1000,15
26.03.2020 21:30;997,20
26.03.2020 21:45;972,31
26.03.2020 22:00;953,32
26.03.2020 22:15;951,30
26.03.2020 22:30;947,08
26.03.2020 22:45;947,18
26.03.2020 23:00;951,47
26.03.2020 23:15;950,22
26.03.2020 23:30;940,32
26.03.2020 23:45;937,67
27.03.2020 00:00;935,29
27.03.2020 00:15;933,87
27.03.2020 00:30;929,73
27.03.2020 00:45;936,86
27.03.2020 01:00;932,86
27.03.2020 01:15;933,85
27.03.2020 01:30;924,80
27.03.2020 01:45;918,65
27.03.2020 02:00;908,04
27.03.2020 02:15;909,06
27.03.2020 02:30;905,18
27.03.2020 02:45;904,31
27.03.2020 03:00;898,48
27.03.2020 03:15;912,33
27.03.2020 03:30;911,09
27.03.2020 03:45;910,36
27.03.2020 04:00;910,43
27.03.2020 04:15;921,63
27.03.2020 04:30;930,44
27.03.2020 04:45;928,49
27.03.2020 05:00;926,44
27.03.2020 05:15;933,78
27.03.2020 05:30;943,64
27.03.2020 05:45;945,89
27.03.2020 06:00;952,16
27.03.2020 06:15;988,89
27.03.2020 06:30;1014,23
27.03.2020 06:45;1040,99
27.03.2020 07:00;1060,70
27.03.2020 07:15;1089,53
27.03.2020 07:30;1099,17
27.03.2020 07:45;1092,84
27.03.2020 08:00;1099,23
27.03.2020 08:15;1097,49
27.03.2020 08:30;1095,98
27.03.2020 08:45;1080,29
27.03.2020 09:00;1073,31
27.03.2020 09:15;1065,26
27.03.2020 09:30;1056,92
27.03.2020 09:45;1050,43
27.03.2020 10:00;1051,10
27.03.2020 10:15;1070,84
27.03.2020 10:30;1075,40
27.03.2020 10:45;1079,64
27.03.2020 11:00;1071,52
27.03.2020 11:15;1066,96
27.03.2020 11:30;1066,65
27.03.2020 11:45;1053,53
27.03.2020 12:00;1044,32
27.03.2020 12:15;1043,94
27.03.2020 12:30;1036,65
27.03.2020 12:45;1045,47
27.03.2020 13:00;1046,43
27.03.2020 13:15;1047,81
27.03.2020 13:30;1034,96
27.03.2020 13:45;1029,66
27.03.2020 14:00;1015,72
27.03.2020 14:15;1008,27
27.03.2020 14:30;1001,72
27.03.2020 14:45;991,77
27.03.2020 15:00;986,32
27.03.2020 15:15;993,91
27.03.2020 15:30;990,31
27.03.2020 15:45;997,32
27.03.2020 16:00;987,76
27.03.2020 16:15;994,80
27.03.2020 16:30;990,34
27.03.2020 16:45;994,30
27.03.2020 17:00;988,44
27.03.2020 17:15;980,31
27.03.2020 17:30;987,34
27.03.2020 17:45;971,41
27.03.2020 18:00;966,72
27.03.2020 18:15;950,04
27.03.2020 18:30;942,22
27.03.2020 18:45;952,86
27.03.2020 19:00;954,61
27.03.2020 19:15;960,60
27.03.2020 19:30;957,10
27.03.2020 19:45;954,49
27.03.2020 20:00;951,93
27.03.2020 20:15;936,90
27.03.2020 20:30;937,46
27.03.2020 20:45;927,37
27.03.2020 21:00;912,09
27.03.2020 21:15;913,31
27.03.2020 21:30;895,32
27.03.2020 21:45;880,49
27.03.2020 22:00;860,61
27.03.2020 22:15;841,30
27.03.2020 22:30;836,97
27.03.2020 22:45;839,74
27.03.2020 23:00;841,14
27.03.2020 23:15;833,55
27.03.2020 23:30;828,51
27.03.2020 23:45;828,69
28.03.2020 00:00;828,23
28.03.2020 00:15;826,96
28.03.2020 00:30;821,23
28.03.2020 00:45;816,14
28.03.2020 01:00;816,94
28.03.2020 01:15;809,95
28.03.2020 01:30;803,69
28.03.2020 01:45;803,86
28.03.2020 02:00;802,15
28.03.2020 02:15;788,62
28.03.2020 02:30;790,78
28.03.2020 02:45;790,29
28.03.2020 03:00;789,95
28.03.2020 03:15;789,30
28.03.2020 03:30;783,34
28.03.2020 03:45;782,95
28.03.2020 04:00;781,38
28.03.2020 04:15;781,82
28.03.2020 04:30;776,46
28.03.2020 04:45;769,43
28.03.2020 05:00;764,06
28.03.2020 05:15;766,94
28.03.2020 05:30;752,61
28.03.2020 05:45;748,21
28.03.2020 06:00;744,09
28.03.2020 06:15;755,42
28.03.2020 06:30;757,87
28.03.2020 06:45;758,99
28.03.2020 07:00;754,16
28.03.2020 07:15;764,24
28.03.2020 07:30;768,34
28.03.2020 07:45;768,77
28.03.2020 08:00;767,40
28.03.2020 08:15;770,03
28.03.2020 08:30;767,53
28.03.2020 08:45;762,28
28.03.2020 09:00;754,43
28.03.2020 09:15;755,48
28.03.2020 09:30;748,54
28.03.2020 09:45;745,66
28.03.2020 10:00;745,23
28.03.2020 10:15;748,24
28.03.2020 10:30;741,52
28.03.2020 10:45;743,72
28.03.2020 11:00;741,20
28.03.2020 11:15;744,73
28.03.2020 11:30;734,28
28.03.2020 11:45;726,39
28.03.2020 12:00;717,09
28.03.2020 12:15;711,80
28.03.2020 12:30;709,75
28.03.2020 12:45;700,21
28.03.2020 13:00;695,93
28.03.2020 13:15;694,43
28.03.2020 13:30;692,67
28.03.2020 13:45;686,71
28.03.2020 14:00;678,86
28.03.2020 14:15;669,56
28.03.2020 14:30;665,37
28.03.2020 14:45;665,88
28.03.2020 15:00;665,30
28.03.2020 15:15;667,08
28.03.2020 15:30;664,73
28.03.2020 15:45;666,20
28.03.2020 16:00;660,64
28.03.2020 16:15;666,50
28.03.2020 16:30;664,25
28.03.2020 16:45;669,08
28.03.2020 17:00;666,98
28.03.2020 17:15;669,82
28.03.2020 17:30;667,69
28.03.2020 17:45;665,71
28.03.2020 18:00;663,58
28.03.2020 18:15;662,76
28.03.2020 18:30;657,79
28.03.2020 18:45;658,16
28.03.2020 19:00;660,85
28.03.2020 19:15;667,69
28.03.2020 19:30;666,13
28.03.2020 19:45;668,64
28.03.2020 20:00;660,43
